validation-76	300	228	285	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-77	387	244	359	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-78	281	214	247	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-79	272	202	233	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-80	331	349	372	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-81	334	142	351	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-82	460	440	498	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-83	340	237	283	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-84	355	235	296	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-85	304	243	314	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-86	349	190	213	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-87	281	227	253	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-88	490	510	607	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-89	301	264	321	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-90	253	166	185	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-91	362	180	191	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-92	250	167	204	0.33333333333333337	0.33333333333333337	0.33333333333333337	
validation-93	294	70	346	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-94	232	193	208	nan	nan	nan	
validation-95	255	179	226	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-96	275	185	201	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-97	283	240	265	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-98	394	194	332	0.3333333333333334	0.3333333333333333	0.33333333333333337	
validation-99	393	353	364	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-100	528	381	403	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-101	304	215	235	0.33333333333333337	0.33333333333333337	0.33333333333333337	
validation-102	251	273	321	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-103	263	91	182	0.33333333333333337	0.33333333333333337	0.33333333333333337	
validation-104	297	171	206	0.3333333333333333	0.33333333333333337	0.3333333333333333	
validation-105	291	238	303	0.33333333333333337	0.3333333333333333	0.3333333333333333	
validation-106	328	194	278	0.3333333333333333	0.33333333333333326	0.33333333333333326	
validation-107	344	264	291	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-108	308	186	242	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-109	406	365	395	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-110	289	224	404	0.3333333333333334	0.3333333333333333	0.3333333333333333	
validation-111	300	351	394	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-112	347	230	325	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-113	387	362	378	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-114	325	213	314	0.3333333333333333	0.3333333333333333	0.3333333333333334	
validation-115	299	137	286	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-116	258	283	338	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-117	127	42	66	0.33333333333333337	0.33333333333333337	0.33333333333333337	
validation-118	319	150	250	0.33333333333333337	0.33333333333333337	0.33333333333333337	
validation-119	389	218	408	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-120	429	277	362	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-121	307	235	296	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-122	341	301	328	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-123	154	119	144	nan	nan	nan	
validation-124	280	254	291	0.3333333333333333	0.33333333333333337	0.3333333333333333	
validation-125	396	323	337	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-126	364	238	267	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-127	284	238	252	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-128	333	240	308	nan	nan	nan	
validation-129	338	381	410	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-130	367	320	342	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-131	452	323	465	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-132	342	234	398	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-133	595	478	549	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-134	369	259	354	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-135	344	257	313	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-136	300	189	216	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-137	332	346	358	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-138	284	207	268	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-139	251	57	181	0.3333333333333333	0.3333333333333334	0.3333333333333333	
validation-140	260	130	319	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-141	269	182	222	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-142	313	278	299	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-143	335	358	407	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-144	537	450	504	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-145	287	185	239	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-146	515	386	466	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-147	118	0	30	nan	nan	nan	
validation-148	252	193	236	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-149	291	208	255	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-150	310	266	288	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-151	392	259	319	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-152	277	231	263	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-153	274	175	212	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-154	578	458	533	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-155	170	16	75	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-156	265	284	301	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-157	291	186	218	0.3333333333333334	0.3333333333333333	0.33333333333333337	
validation-158	502	3	106	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-159	323	104	177	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-160	259	293	330	0.33333333333333337	0.3333333333333333	0.3333333333333333	
validation-161	317	267	290	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-162	343	229	328	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-163	307	319	399	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-164	494	336	469	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-165	480	369	400	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-166	261	177	274	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-167	310	229	290	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-168	404	226	420	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-169	339	260	276	nan	nan	nan	
validation-170	600	385	580	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-171	390	325	344	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-172	433	399	416	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-173	247	300	348	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-174	311	262	297	nan	nan	nan	
validation-175	271	136	202	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-176	346	295	366	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-177	288	323	344	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-178	269	283	311	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-179	396	300	381	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-180	249	167	203	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-181	331	302	319	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-182	502	325	523	nan	nan	nan	
validation-183	449	408	418	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-184	350	363	417	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-185	587	509	550	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-186	335	362	399	0.33333333333333337	0.3333333333333333	0.3333333333333334	
validation-187	264	191	220	0.33333333333333337	0.33333333333333337	0.33333333333333337	
validation-188	335	226	396	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-189	235	174	196	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-190	281	294	308	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-191	384	180	238	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-192	338	264	310	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-193	330	352	391	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-194	290	215	251	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-195	292	250	264	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-196	242	172	217	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-197	445	324	536	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-198	264	290	303	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-199	270	228	241	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-200	298	198	234	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-201	268	211	250	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-202	374	401	416	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-203	244	122	181	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-204	451	293	312	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-205	282	299	359	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-206	348	312	329	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-207	575	580	609	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-208	360	492	510	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-209	304	492	568	0.3333333333333334	0.3333333333333333	0.33333333333333337	
validation-210	273	184	290	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-211	293	251	284	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-212	341	301	360	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-213	433	320	395	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-214	301	333	343	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-215	197	19	97	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-216	288	297	385	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-217	348	360	399	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-218	282	124	221	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-219	344	182	328	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-220	364	293	327	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-221	368	285	316	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-222	381	244	345	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-223	355	171	297	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-224	376	305	355	0.3333333333333333	0.3333333333333333	0.3333333333333334	
validation-225	321	236	262	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-226	301	337	423	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-227	349	306	327	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-228	322	232	308	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-229	266	242	259	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-230	300	243	311	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-231	251	208	241	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-232	139	0	125	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-233	268	204	241	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-234	319	343	386	0.33333333333333337	0.33333333333333337	0.33333333333333337	
validation-235	289	170	209	0.3333333333333333	0.3333333333333333	0.3333333333333334	
validation-236	278	179	202	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-237	391	241	322	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-238	253	220	238	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-239	446	330	405	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-240	291	258	280	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-241	278	169	207	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-242	579	492	520	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-243	284	127	215	0.3333333333333334	0.3333333333333333	0.33333333333333337	
validation-244	259	142	219	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-245	348	300	331	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-246	292	182	254	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-247	365	378	400	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-248	562	414	673	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-249	312	268	286	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-250	352	231	242	0.3333333333333333	0.3333333333333333	0.3333333333333334	
validation-251	252	181	241	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-252	445	286	408	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-253	372	276	311	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-254	416	290	385	0.3333333333333334	0.3333333333333333	0.33333333333333337	
validation-255	349	369	405	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-256	405	355	375	0.3333333333333333	0.3333333333333333	0.3333333333333334	
validation-257	328	270	302	nan	nan	nan	
validation-258	310	333	343	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-259	257	178	237	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-260	282	235	264	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-261	401	414	442	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-262	411	335	386	0.33333333333333337	0.33333333333333337	0.33333333333333337	
validation-263	412	324	341	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-264	376	283	334	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-265	304	245	292	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-266	318	258	272	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-267	202	180	240	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-268	361	139	213	nan	nan	nan	
validation-269	362	289	351	0.33333333333333337	0.33333333333333337	0.33333333333333337	
validation-270	294	309	356	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-271	273	231	264	nan	nan	nan	
validation-272	369	361	411	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-273	241	193	210	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-274	273	309	371	0.3333333333333333	0.33333333333333337	0.3333333333333333	
validation-275	289	217	312	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-276	362	375	459	0.3333333333333333	0.33333333333333337	0.3333333333333333	
validation-277	399	274	318	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-278	296	419	515	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-279	495	426	528	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-280	259	194	217	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-281	286	295	314	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-282	326	299	365	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-283	335	213	318	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-284	353	193	222	0.33333333333333337	0.33333333333333337	0.33333333333333337	
validation-285	288	222	265	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-286	522	236	487	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-287	285	131	177	0.33333333333333337	0.3333333333333333	0.3333333333333333	
validation-288	578	589	683	0.33333333333333337	0.3333333333333333	0.3333333333333333	
validation-289	303	214	274	0.3333333333333333	0.3333333333333333	0.3333333333333334	
validation-290	426	337	351	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-291	364	247	311	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-292	290	244	274	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-293	144	0	78	nan	nan	nan	
validation-294	924	565	830	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-295	580	0	542	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-296	263	185	207	0.3333333333333333	0.3333333333333333	0.3333333333333334	
validation-297	315	236	278	nan	nan	nan	
validation-298	261	228	244	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-299	297	123	238	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-300	322	188	281	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-301	509	532	543	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-302	327	339	501	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-303	314	251	293	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-304	325	168	292	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-305	396	337	359	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-306	404	289	433	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-307	291	198	245	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-308	361	247	296	0.33333333333333337	0.3333333333333333	0.3333333333333333	
validation-309	118	0	74	nan	nan	nan	
validation-310	302	221	253	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-311	305	159	225	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-312	284	0	133	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-313	387	292	444	0.33333333333333337	0.33333333333333337	0.33333333333333337	
validation-314	307	397	445	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-315	261	68	112	nan	nan	nan	
validation-316	417	384	402	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-317	247	162	180	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-318	265	161	211	0.3333333333333333	0.33333333333333337	0.3333333333333333	
validation-319	350	298	383	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-320	373	258	337	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-321	409	371	440	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-322	238	184	222	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-323	383	327	353	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-324	277	239	251	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-325	285	212	268	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-326	278	299	311	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-327	271	201	255	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-328	112	0	91	nan	nan	nan	
validation-329	249	84	271	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-330	302	248	269	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-331	367	218	302	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-332	335	321	347	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-333	359	202	238	0.3333333333333333	0.3333333333333333	0.3333333333333334	
validation-334	301	235	259	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-335	390	407	438	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-336	303	254	289	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-337	368	301	354	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-338	278	165	213	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-339	359	221	278	0.33333333333333337	0.33333333333333337	0.33333333333333337	
validation-340	256	133	188	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-341	315	277	300	0.33333333333333337	0.3333333333333333	0.3333333333333333	
validation-342	341	248	291	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-343	324	292	301	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-344	132	16	108	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-345	281	208	270	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-346	244	179	198	0.33333333333333337	0.3333333333333333	0.33333333333333337	
validation-347	288	256	276	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-348	685	455	471	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-349	281	212	370	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-350	285	229	364	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-351	260	85	163	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-352	303	224	272	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-353	313	328	354	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-354	303	326	338	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-355	242	174	201	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-356	6	17	83	nan	nan	nan	
validation-357	267	201	246	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-358	331	157	235	nan	nan	nan	
validation-359	264	208	251	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-360	287	248	262	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-361	545	629	729	nan	nan	nan	
validation-362	323	90	121	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-363	295	162	183	0.3333333333333333	0.3333333333333333	0.3333333333333333	
validation-364	404	290	363	nan	nan	nan	
validation-365	258	179	425	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-366	346	296	318	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-367	361	289	333	0.3333333333333333	0.3333333333333333	0.3333333333333334	
validation-368	339	196	206	0.3333333333333333	0.3333333333333333	0.33333333333333337	
validation-369	377	314	441	0.3333333333333333	0.33333333333333337	0.33333333333333337	
validation-370	352	385	430	0.3333333333333333	0.3333333333333333	0.33333333333333337	
